OUI,Vendor,Source
4C:07:C9,COMPUTER OFFICE Co. Ltd.,Wireshark
4C:09:B4,zte corporation,Wireshark
4C:09:D4,Arcadyan Technology Corporation,Wireshark
4C:09:FA,Frontier Smart Technologies Ltd,Wireshark
4C:0A:3D,Adnacom Inc.,Wireshark
4C:0B:3A,TCT mobile ltd,Wireshark
4C:0B:BE,Microsoft,Wireshark
4C:0D:EE,Jabil Circuit (Shanghai) Ltd.,Wireshark
4C:0F:6E,Hon Hai Precision Ind. Co. Ltd.,Wireshark
4C:0F:C7,Earda Technologies co Ltd,Wireshark
4C:11:54,Mobiwire Mobiles (NingBo) Co. LTD,Wireshark
4C:11:59,Vision Information & Communications,Wireshark
4C:11:AE,Espressif Inc.,Wireshark
4C:11:BF,Zhejiang Dahua Technology Co. Ltd.,Wireshark
4C:12:65,ARRIS Group Inc.,Wireshark
4C:12:E8,Vietnam Post And Telecommunication Industry Technology Join Stock Company,Wireshark
4C:13:65,Emplus Technologies,Wireshark
4C:14:80,Noregon Systems Inc,Wireshark
4C:14:A3,TCL Technoly Electronics (Huizhou) Co. Ltd.,Wireshark
4C:16:94,shenzhen sibituo Technology Co. Ltd,Wireshark
4C:16:F1,zte corporation,Wireshark
4C:16:FC,Juniper Networks,Wireshark
4C:17:44,Amazon Technologies Inc.,Wireshark
4C:17:EB,Sagemcom Broadband SAS,Wireshark
4C:18:9A,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
4C:19:5D,Sagemcom Broadband SAS,Wireshark
4C:1A:3A,PRIMA Research And Production Enterprise Ltd.,Wireshark
4C:1A:3D,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
4C:1A:95,Novakon Co. Ltd.,Wireshark
4C:1B:86,Arcadyan Corporation,Wireshark
4C:1D:96,Intel Corporate,Wireshark
4C:1F:CC,Huawei Technologies Co. Ltd,Wireshark
4C:20:B8,Apple Inc.,Wireshark
4C:21:13,Nokia Shanghai Bell Co. Ltd.,Wireshark
4C:21:8C,Panasonic India Private limited,Wireshark
4C:21:D0,Sony Corporation,Wireshark
4C:22:19,Yuanfudao Hk Limted,Wireshark
4C:22:58,cozybit Inc.,Wireshark
4C:22:F3,Arcadyan Corporation,Wireshark
4C:23:1A,Extreme Networks Inc.,Wireshark
4C:24:98,Texas Instruments,Wireshark
4C:24:CE,Sichuan AI-Link Technology Co. Ltd.,Wireshark
4C:25:78,Nokia Corporation,Wireshark
4C:26:E7,Welgate Co. Ltd.,Wireshark
4C:2C:80,Beijing Skyway Technologies Co. Ltd,Wireshark
4C:2C:83,Zhejiang KaNong Network Technology Co. Ltd.,Wireshark
4C:2E:5E,Samsung Electronics Co. Ltd,Wireshark
4C:2E:B4,Apple Inc.,Wireshark
4C:2E:FE,Shenzhen Comnect Technology Co. Ltd,Wireshark
4C:2F:9D,ICM Controls,Wireshark
4C:2F:D7,Huawei Device Co. Ltd.,Wireshark
4C:30:89,Thales Transportation Systems GmbH,Wireshark
4C:31:2D,Sichuan AI-Link Technology Co. Ltd.,Wireshark
4C:32:2D,Teledata Networks,Wireshark
4C:32:75,Apple Inc.,Wireshark
4C:32:D9,M Rutty Holdings Pty. Ltd.,Wireshark
4C:33:29,Sweroam,Wireshark
4C:33:4E,Hightech,Wireshark
4C:34:88,Intel Corporate,Wireshark
4C:36:4E,Panasonic Connect Co. Ltd.,Wireshark
4C:38:D5,Mitac Computing Technology Corporation,Wireshark
4C:38:D8,ARRIS Group Inc.,Wireshark
4C:39:09,HPL Electric & Power Private Limited,Wireshark
4C:39:10,Newtek Electronics co. Ltd.,Wireshark
4C:3B:6C,Garo Ab,Wireshark
4C:3B:74,VOGTEC(H.K.) Co. Ltd,Wireshark
4C:3B:DF,Microsoft Corporation,Wireshark
4C:3C:16,Samsung Electronics Co. Ltd,Wireshark
4C:3F:A7,uGrid Network Inc.,Wireshark
4C:3F:D3,Texas Instruments,Wireshark
4C:40:88,Sanshin Electronics Co. Ltd.,Wireshark
4C:42:4C,Information Modes software modified addresses (not registered?),Wireshark
4C:44:5B,Intel Corporate,Wireshark
4C:45:76,China Mobile(Hangzhou) Information Technology Co. Ltd.,Wireshark
4C:48:DA,Beijing Autelan Technology Co. Ltd,Wireshark
4C:49:4F,zte corporation,Wireshark
4C:49:E3,Xiaomi Communications Co Ltd,Wireshark
4C:4B:68,Mobile Device Inc.,Wireshark
4C:4B:F9,IEEE Registration Authority,Wireshark
4C:4D:66,Nanjing Jiahao Technology Co. Ltd.,Wireshark
4C:4E:03,TCT mobile ltd,Wireshark
4C:4F:EE,OnePlus Technology (Shenzhen) Co. Ltd,Wireshark
4C:50:77,Huawei Device Co. Ltd.,Wireshark
4C:50:F1,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
4C:52:62,Fujitsu Technology Solutions GmbH,Wireshark
4C:52:EC,SOLARWATT GmbH,Wireshark
4C:53:69,YanFeng Visteon(ChongQing) Automotive Electronic Co. Ltd,Wireshark
4C:53:FD,Amazon Technologies Inc.,Wireshark
4C:54:27,Linepro Sp. z o.o.,Wireshark
4C:54:99,Huawei Technologies Co. Ltd,Wireshark
4C:55:85,Hamilton Systems,Wireshark
4C:55:B8,Turkcell Teknoloji,Wireshark
4C:55:CC,Zentri Pty Ltd,Wireshark
4C:56:9D,Apple Inc.,Wireshark
4C:56:DF,Targus US LLC,Wireshark
4C:57:CA,Apple Inc.,Wireshark
4C:5B:B3,Silicon Laboratories,Wireshark
4C:5C:DF,Itel Mobile Limited,Wireshark
4C:5D:CD,Oy Finnish Electric Vehicle Technologies Ltd,Wireshark
4C:5E:0C,Routerboard.com,Wireshark
4E:5E:0C,MikroTik,Field
4C:5E:D3,Unisyue Technologies Co; LTD.,Wireshark
4C:5F:D2,Alcatel-Lucent,Wireshark
4C:60:D5,airPointe of New Hampshire,Wireshark
4C:60:DE,Netgear,Wireshark
4C:61:7E,Huawei Device Co. Ltd.,Wireshark
4C:62:55,Sanmina-Sci System De Mexico S.A. De C.V.,Wireshark
4C:62:7B,SmartCow AI Technologies Taiwan Ltd.,Wireshark
4C:63:71,Xiaomi Communications Co Ltd,Wireshark
4C:63:AD,Huawei Device Co. Ltd.,Wireshark
4C:63:EB,Application Solutions (Electronics and Vision) Ltd,Wireshark
4C:64:D9,Guangdong Leawin Group Co. Ltd,Wireshark
4C:65:A8,IEEE Registration Authority,Wireshark
4C:66:41,Samsung Electro-Mechanics(Thailand),Wireshark
4C:66:A6,Samsung Electronics Co. Ltd,Wireshark
4C:6A:F6,HMD Global Oy,Wireshark
4C:6B:E8,Apple Inc.,Wireshark
4C:6C:13,IoT Company Solucoes Tecnologicas Ltda,Wireshark
4C:6D:58,Juniper Networks,Wireshark
4C:6E:6E,Comnect Technology CO. Ltd,Wireshark
4C:6F:9C,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
4C:70:CC,Blyott NV,Wireshark
4C:71:67,PoLabs d.o.o.,Wireshark
4C:72:74,Shenzhenshi Xinzhongxin Technology Co.Ltd,Wireshark
4C:72:B9,Pegatron Corporation,Wireshark
4C:73:4F,Juniper Networks,Wireshark
4C:73:67,Genius Bytes Software Solutions GmbH,Wireshark
4C:73:A5,Kove,Wireshark
4C:74:03,Bq,Wireshark
4C:74:87,Leader Phone Communication Technology Co. Ltd.,Wireshark
4C:74:A7,IEEE Registration Authority,Wireshark
4C:74:BF,Apple Inc.,Wireshark
4C:75:25,Espressif Inc.,Wireshark
4C:76:25,Dell Inc.,Wireshark
4C:77:13,Renesas Electronics (Penang) Sdn. Bhd.,Wireshark
4C:77:4F,Embedded Wireless Labs,Wireshark
4C:77:66,Shenzhen Mercury Communication Technologies Co. Ltd.,Wireshark
4C:77:CB,Intel Corporate,Wireshark
4C:78:72,Cav. Uff. Giacomo Cimberio S.p.A.,Wireshark
4C:78:97,Arrowhead Alarm Products Ltd,Wireshark
4C:79:6E,Intel Corporate,Wireshark
4C:79:75,Apple Inc.,Wireshark
4C:79:BA,Intel Corporate,Wireshark
4C:7A:48,Nippon Seiki (Europe) B.V.,Wireshark
4C:7C:5F,Apple Inc.,Wireshark
4C:7C:D9,Apple Inc.,Wireshark
4C:7F:62,Nokia Corporation,Wireshark
4C:80:4F,Armstrong Monitoring Corp,Wireshark
4C:80:93,Intel Corporate,Wireshark
4C:80:BA,Wuhan Tianyu Information Industry Co. Ltd.,Wireshark
4C:81:20,Taicang T&W Electronics,Wireshark
4C:82:A9,Cloud Network Technology Singapore Pte. Ltd.,Wireshark
4C:82:CF,Dish Technologies Corp,Wireshark
4C:83:DE,Cisco SPVTG,Wireshark
4C:87:5D,Bose Corporation,Wireshark
4C:88:9E,Huawei Device Co. Ltd.,Wireshark
4C:8B:30,Actiontec Electronics Inc,Wireshark
4C:8B:55,Grupo Digicon,Wireshark
4C:8B:EF,Huawei Technologies Co. Ltd,Wireshark
4C:8D:53,Huawei Technologies Co. Ltd,Wireshark
4C:8D:79,Apple Inc.,Wireshark
4C:8E:CC,Silkan Sa,Wireshark
4C:8F:A5,Jastec,Wireshark
4C:90:DB,JL Audio,Wireshark
4C:91:0C,Lanix Internacional S.A. de C.V.,Wireshark
4C:91:57,Fujian LANDI Commercial Equipment Co. Ltd,Wireshark
4C:91:7A,IEEE Registration Authority,Wireshark
4C:93:A6,IEEE Registration Authority,Wireshark
4C:96:14,Juniper Networks,Wireshark
4C:96:2D,Fresh AB,Wireshark
4C:96:8A,Wacom Co. Ltd.,Wireshark
4C:98:EF,Zeo,Wireshark
4C:9B:63,LG Innotek,Wireshark
4C:9D:22,ACES Co. Ltd,Wireshark
4C:9E:6C,Broadex Technologies Co.Ltd,Wireshark
4C:9E:80,KYOKKO ELECTRIC Co. Ltd.,Wireshark
4C:9E:E4,Hanyang Navicom Co. Ltd.,Wireshark
4C:9E:FF,Zyxel Communications Corporation,Wireshark
4C:A0:03,Vitec,Wireshark
4C:A1:61,Rain Bird Corporation,Wireshark
4C:A3:A7,Tecno Mobile Limited,Wireshark
4C:A5:15,Baikal Electronics JSC,Wireshark
4C:A5:6D,Samsung Electronics Co. Ltd,Wireshark
4C:A7:4B,Alcatel Lucent,Wireshark
4C:A9:28,Insensi,Wireshark
4C:AA:16,AzureWave Technologies (Shanghai) Inc.,Wireshark
4C:AB:33,KST technology,Wireshark
4C:AB:4F,Apple Inc.,Wireshark
4C:AB:F8,Askey Computer Corp,Wireshark
4C:AB:FC,zte corporation,Wireshark
4C:AC:0A,zte corporation,Wireshark
4C:AD:A8,Panoptics Corp.,Wireshark
4C:AE:13,Huawei Technologies Co. Ltd,Wireshark
4C:AE:1C,SaiNXT Technologies LLP,Wireshark
4C:AE:31,ShengHai Electronics (Shenzhen) Ltd,Wireshark
4C:AE:A3,Hewlett Packard Enterprise,Wireshark
4C:AE:EC,Guangzhou limee technology co. Ltd,Wireshark
4C:B0:08,Shenzhen Gwelltimes Technology Co. Ltd,Wireshark
4C:B0:87,Huawei Technologies Co. Ltd,Wireshark
4C:B0:E8,Beijing RongZhi xinghua technology co. LTD,Wireshark
4C:B1:6C,Huawei Technologies Co. Ltd,Wireshark
4C:B1:99,Apple Inc.,Wireshark
4C:B1:CD,Ruckus Wireless,Wireshark
4C:B2:1C,Maxphotonics Co. Ltd,Wireshark
4C:B4:4A,NANOWAVE Technologies Inc.,Wireshark
4C:B4:EA,Hrd (S) Pte. Ltd.,Wireshark
4C:B7:6D,Novi Security,Wireshark
4C:B8:1C,SAM Electronics GmbH,Wireshark
4C:B8:2C,Cambridge Mobile Telematics Inc.,Wireshark
4C:B8:B5,Shenzhen YOUHUA Technology Co. Ltd,Wireshark
4C:B9:10,Apple Inc.,Wireshark
4C:B9:11,Raisecom Technology CO. Ltd,Wireshark
4C:B9:9B,Weifang Goertek Electronics Co. Ltd,Wireshark
4C:B9:C8,Conet Co. Ltd.,Wireshark
4C:B9:EA,iRobot Corporation,Wireshark
4C:BA:7D,Gemtek Technology Co. Ltd.,Wireshark
4C:BA:A3,Bison Electronics Inc.,Wireshark
4C:BA:D7,LG Innotek,Wireshark
4C:BB:58,Chicony Electronics Co. Ltd.,Wireshark
4C:BC:42,Shenzhen Hangsheng Electronics Co. Ltd.,Wireshark
4C:BC:72,Primex Wireless,Wireshark
4C:BC:98,IEEE Registration Authority,Wireshark
4C:BC:A5,Samsung Electronics Co. Ltd,Wireshark
4C:BC:B4,ABB SpA - DIN Rail,Wireshark
4C:BC:E9,LG Innotek,Wireshark
4C:BD:8F,Hangzhou Hikvision Digital Technology Co. Ltd.,Wireshark
4C:C0:0A,vivo Mobile Communication Co. Ltd.,Wireshark
4C:C2:06,Somfy,Wireshark
4C:C4:49,Icotera A/S,Wireshark
4C:C4:52,Shang Hai Tyd. Electon Technology Ltd.,Wireshark
4C:C5:3E,Zyxel Communications Corporation,Wireshark
4C:C6:02,Radios Inc.,Wireshark
4C:C6:81,Shenzhen Aisat Electronic Co. Ltd.,Wireshark
4C:C7:D6,Flextronics Manufacturing(Zhuhai)Co. Ltd.,Wireshark
4C:C8:44,Maipu Communication Technology Co. Ltd.,Wireshark
4C:C9:4F,Nokia,Wireshark
4C:C9:5E,Samsung Electronics Co. Ltd,Wireshark
4C:CA:53,Skyera Inc.,Wireshark
4C:CB:F5,zte corporation,Wireshark
4C:CC:34,Motorola Solutions Inc.,Wireshark
4C:CC:6A,Micro-Star INTL CO. LTD.,Wireshark
4C:CE:2D,Danlaw Inc,Wireshark
4C:D0:8A,HUMAX Co. Ltd.,Wireshark
4C:D0:CB,Huawei Technologies Co. Ltd,Wireshark
4C:D0:DD,Huawei Technologies Co. Ltd,Wireshark
4C:D1:A1,Huawei Technologies Co. Ltd,Wireshark
4C:D2:FB,Unionman Technology Co. Ltd,Wireshark
4C:D3:AF,HMD Global Oy,Wireshark
4C:D5:77,Chongqing Fugui Electronics Co. Ltd.,Wireshark
4C:D6:29,Huawei Technologies Co. Ltd,Wireshark
4C:D6:37,Qsono Electronics Co. Ltd,Wireshark
4C:D7:B6,Helmer Scientific,Wireshark
4C:D9:8F,Dell Inc.,Wireshark
4C:D9:C4,Magneti Marelli Automotive Electronics (Guangzhou) Co. Ltd,Wireshark
4C:DC:0D,Coral Telecom Limited,Wireshark
4C:DD:31,Samsung Electronics Co. Ltd,Wireshark
4C:DD:7D,LHP Telematics LLC,Wireshark
4C:DF:3D,Team Engineers Advance Technologies India Pvt Ltd,Wireshark
4C:E0:DB,Xiaomi Communications Co Ltd,Wireshark
4C:E1:73,IEEE Registration Authority,Wireshark
4C:E1:9E,Tecno Mobile Limited,Wireshark
4C:E1:BB,Zhuhai HiFocus Technology Co. Ltd.,Wireshark
4C:E2:F1,Udino srl,Wireshark
4C:E5:AE,Tianjin Beebox Intelligent Technology Co. Ltd.,Wireshark
4C:E6:76,Buffalo.Inc,Wireshark
4C:E6:C0,Apple Inc.,Wireshark
4C:E7:05,Siemens Industrial Automation Products Ltd. Chengdu,Wireshark
4C:E9:33,RailComm LLC,Wireshark
4C:E9:E4,New H3C Technologies Co. Ltd,Wireshark
4C:EA:AE,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
4C:EB:42,Intel Corporate,Wireshark
4C:EB:BD,Chongqing Fugui Electronics Co. Ltd.,Wireshark
4C:EB:D6,Espressif Inc.,Wireshark
4C:EC:EF,Soraa Inc.,Wireshark
4C:ED:DE,Askey Computer Corp,Wireshark
4C:ED:FB,ASUSTek COMPUTER INC.,Wireshark
4C:EE:B0,SHC Netzwerktechnik GmbH,Wireshark
4C:EF:56,Shenzhen Sundray Technologies Company Limited,Wireshark
4C:EF:C0,Amazon Technologies Inc.,Wireshark
4C:F0:2E,Vifa Denmark A/S,Wireshark
4C:F1:9E,Groupe Atlantic,Wireshark
4C:F2:02,Xiaomi Communications Co Ltd,Wireshark
4C:F2:BF,Cambridge Industries(Group) Co. Ltd.,Wireshark
4C:F4:5B,Blue Clover Devices,Wireshark
4C:F5:5B,Huawei Technologies Co. Ltd,Wireshark
4C:F5:A0,Scalable Network Technologies Inc,Wireshark
4C:F5:DC,Hangzhou Hikvision Digital Technology Co. Ltd.,Wireshark
4C:F7:37,SamJi Electronics Co. Ltd,Wireshark
4C:F9:5D,Huawei Technologies Co. Ltd,Wireshark
4C:FA:CA,Cambridge Industries(Group) Co. Ltd.,Wireshark
4C:FB:45,Huawei Technologies Co. Ltd,Wireshark
4C:FB:F4,Optimal Audio Ltd,Wireshark
4C:FB:FE,Sercomm Japan Corporation,Wireshark
4C:FC:22,Shanghai Hi-Tech Control System Co. Ltd.,Wireshark
4C:FC:AA,Tesla Inc.,Wireshark
4C:FE:2E,DongGuan Siyoto Electronics Co. Ltd,Wireshark
4C:FF:12,Fuze Entertainment Co. ltd,Wireshark
50:00:84,Siemens Canada,Wireshark
50:00:8C,Hong Kong Telecommunications (HKT) Limited,Wireshark
50:01:6B,Huawei Technologies Co. Ltd,Wireshark
50:01:BB,Samsung Electronics Co. Ltd,Wireshark
50:01:D9,Huawei Technologies Co. Ltd,Wireshark
50:02:38,Nokia Shanghai Bell Co. Ltd.,Wireshark
50:02:91,Espressif Inc.,Wireshark
50:04:B8,Huawei Technologies Co. Ltd,Wireshark
50:05:3D,CyWee Group Ltd,Wireshark
50:07:C3,Amazon Technologies Inc.,Wireshark
50:09:59,Technicolor CH USA Inc.,Wireshark
50:09:E5,Drimsys Inc,Wireshark
50:0A:52,Huiwan Technologies Co. Ltd,Wireshark
50:0B:26,Huawei Technologies Co. Ltd,Wireshark
50:0B:32,Foxda Technology Industrial(ShenZhen)Co. Ltd,Wireshark
50:0B:91,IEEE Registration Authority,Wireshark
50:0E:6D,TrafficCast International,Wireshark
50:0F:59,STMicrolectronics International NV,Wireshark
50:0F:F5,Tenda Technology Co. Ltd.Dongguan branch,Wireshark
50:11:EB,SilverNet Ltd,Wireshark
50:13:95,Sichuan AI-Link Technology Co. Ltd.,Wireshark
50:14:08,AiNET,Wireshark
50:14:79,iRobot Corporation,Wireshark
50:14:B5,Richfit Information Technology Co. Ltd,Wireshark
50:14:C1,Huawei Technologies Co. Ltd,Wireshark
50:16:F4,Motorola Mobility LLC a Lenovo Company,Wireshark
50:18:4C,Platina Systems Inc.,Wireshark
50:1A:A5,GN Netcom A/S,Wireshark
50:1A:C5,Microsoft,Wireshark
50:1B:32,Taicang T&W Electronics,Wireshark
50:1D:93,Huawei Technologies Co. Ltd,Wireshark
50:1E:2D,StreamUnlimited Engineering GmbH,Wireshark
50:1F:C6,Apple Inc.,Wireshark
50:20:6B,Emerson Climate Technologies Transportation Solutions,Wireshark
50:21:EC,Huawei Device Co. Ltd.,Wireshark
50:22:67,PixeLINK,Wireshark
50:23:6D,Nintendo Co. Ltd,Wireshark
50:23:A2,Apple Inc.,Wireshark
50:25:2B,Nethra Imaging Incorporated,Wireshark
50:26:90,Fujitsu Limited,Wireshark
50:26:EF,Murata Manufacturing Co. Ltd.,Wireshark
50:27:A9,eero inc.,Wireshark
50:27:C7,TECHNART Co. Ltd,Wireshark
50:28:4A,Intel Corporate,Wireshark
50:28:73,Huawei Device Co. Ltd.,Wireshark
50:29:4D,Nanjing Iot Sensor Technology Co Ltd,Wireshark
50:29:7B,China Mobile Group Device Co. Ltd.,Wireshark
50:29:F5,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
50:2A:7E,Smart electronic GmbH,Wireshark
50:2A:8B,Telekom Research and Development Sdn Bhd,Wireshark
50:2B:73,Tenda Technology Co. Ltd.Dongguan branch,Wireshark
50:2B:98,Es-tech International,Wireshark
50:2C:C6,Gree Electric Appliances Inc. Of Zhuhai,Wireshark
50:2D:1D,Nokia Corporation,Wireshark
50:2D:A2,Intel Corporate,Wireshark
50:2D:BB,GD Midea Air-Conditioning Equipment Co. Ltd.,Wireshark
50:2D:F4,Phytec Messtechnik GmbH,Wireshark
50:2D:FB,IGShare Co. Ltd.,Wireshark
50:2E:5C,HTC Corporation,Wireshark
50:2E:CE,Asahi Electronics Co. Ltd,Wireshark
50:2F:9B,Intel Corporate,Wireshark
50:30:F4,Exascend Inc.,Wireshark
50:31:AD,ABB Global Industries and Services Private Limited,Wireshark
50:32:37,Apple Inc.,Wireshark
50:32:5F,Silicon Laboratories,Wireshark
50:32:75,Samsung Electronics Co. Ltd,Wireshark
50:33:8B,Texas Instruments,Wireshark
50:33:F0,Yichen (Shenzhen) Technology Co.Ltd,Wireshark
50:38:2F,ASE Group Chung-Li,Wireshark
50:39:2F,Ingram Micro Services,Wireshark
50:39:55,Cisco SPVTG,Wireshark
50:3A:7D,AlphaTech PLC Int’l Co. Ltd.,Wireshark
50:3A:A0,Shenzhen Mercury Communication Technologies Co. Ltd.,Wireshark
50:3C:C4,Lenovo Mobile Communication Technology Ltd.,Wireshark
50:3C:CA,Tecno Mobile Limited,Wireshark
50:3C:EA,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
50:3D:A1,Samsung Electronics Co. Ltd,Wireshark
50:3D:C6,Xiaomi Communications Co Ltd,Wireshark
50:3D:EB,Zhejiang Tmall Technology Co. Ltd.,Wireshark
50:3E:7C,LeiShen Intelligent System Co.Ltd,Wireshark
50:3E:AA,TP-Link Technologies Co. Ltd.,Wireshark
50:3F:50,Huawei Device Co. Ltd.,Wireshark
50:3F:56,Syncmold Enterprise Corp,Wireshark
50:3F:98,Cmitech,Wireshark
50:40:61,Nokia,Wireshark
50:41:1C,AMPAK Technology Inc.,Wireshark
50:41:72,Huawei Technologies Co. Ltd,Wireshark
50:41:B9,I-O Data Device Inc.,Wireshark
50:42:89,zte corporation,Wireshark
50:43:48,ThingsMatrix Inc.,Wireshark
50:43:B9,OktoInform RUS,Wireshark
50:45:94,Radisys,Wireshark
50:45:F7,Liuhe Intelligence Technology Ltd.,Wireshark
50:46:4A,Huawei Technologies Co. Ltd,Wireshark
50:46:5D,ASUSTek COMPUTER INC.,Wireshark
50:46:AE,Mercury Corporation,Wireshark
50:48:77,Honor Device Co. Ltd.,Wireshark
50:48:EB,Beijing Haihejinsheng Network Technology Co. Ltd.,Wireshark
50:49:B0,Samsung Electronics Co. Ltd,Wireshark
50:4A:5E,Masimo Corporation,Wireshark
50:4A:6E,Netgear,Wireshark
50:4B:5B,CONTROLtronic GmbH,Wireshark
50:4B:9E,Huawei Device Co. Ltd.,Wireshark
50:4C:7E,The 41St Institute Of Cetc,Wireshark
50:4E:DC,Ping Communication,Wireshark
50:4F:94,Loxone Electronics GmbH,Wireshark
50:50:2A,Egardia,Wireshark
50:50:65,TAKT Corporation,Wireshark
50:50:A4,Samsung Electronics Co. Ltd,Wireshark
50:50:CE,Hangzhou Dianyixia Communication Technology Co. Ltd.,Wireshark
50:51:A9,Texas Instruments,Wireshark
50:52:3B,Nokia,Wireshark
50:52:D2,Hangzhou Telin Technologies Co. Limited,Wireshark
50:54:7B,Nanjing Qinheng Microelectronics Co. Ltd.,Wireshark
50:55:27,LG Electronics (Mobile Communications),Wireshark
50:55:8D,China Mobile IOT Company Limited,Wireshark
50:56:63,Texas Instruments,Wireshark
50:56:A8,Jolla Ltd,Wireshark
50:56:BF,Samsung Electronics Co. Ltd,Wireshark
50:57:8A,Apple Inc.,Wireshark
50:57:9C,Seiko Epson Corporation,Wireshark
50:58:00,WyTec International Inc.,Wireshark
50:58:4F,waytotec Inc.,Wireshark
50:58:6F,Huawei Device Co. Ltd.,Wireshark
50:58:B0,Hunan Greatwall Computer System Co. Ltd.,Wireshark
50:59:67,Intent Solutions Inc,Wireshark
50:5A:65,AzureWave Technology Inc.,Wireshark
50:5A:C6,Guangdong Super Telecom Co. Ltd.,Wireshark
50:5B:C2,Liteon Technology Corporation,Wireshark
50:5D:7A,zte corporation,Wireshark
50:5D:AC,Huawei Technologies Co. Ltd,Wireshark
50:5F:B5,Askey Computer Corp,Wireshark
50:60:28,Xirrus Inc.,Wireshark
50:61:84,Avaya Inc,Wireshark
50:61:D6,Indu-Sol GmbH,Wireshark
50:61:F6,Universal Electronics Inc.,Wireshark
50:62:55,IEEE Registration Authority,Wireshark
50:63:13,Hon Hai Precision Ind. Co. Ltd.,Wireshark
50:63:91,Huawei Technologies Co. Ltd,Wireshark
50:64:2B,XIAOMI Electronics CO. Ltd,Wireshark
50:64:41,Greenlee,Wireshark
50:65:83,Texas Instruments,Wireshark
50:65:F3,Hewlett Packard,Wireshark
50:66:E5,Huawei Device Co. Ltd.,Wireshark
50:67:87,Planet Networks,Wireshark
50:67:F0,Zyxel Communications Corporation,Wireshark
50:68:0A,Huawei Technologies Co. Ltd,Wireshark
50:68:AC,Huawei Device Co. Ltd.,Wireshark
50:6A:03,Netgear,Wireshark
50:6B:4B,Mellanox Technologies Inc.,Wireshark
50:6B:8D,Nutanix,Wireshark
50:6C:BE,InnosiliconTechnology Ltd,Wireshark
50:6E:92,Innocent Technology Co. Ltd.,Wireshark
50:6F:0C,Sagemcom Broadband SAS,Wireshark
50:6F:77,Huawei Technologies Co. Ltd,Wireshark
50:6F:98,Sehaj Synergy Technologies Private Limited,Wireshark
50:6F:9A,Wi-Fi Alliance,Wireshark
50:70:43,Sky Uk Limited,Wireshark
50:70:97,China Mobile Group Device Co. Ltd.,Wireshark
50:70:E5,He Shan World Fair Electronics Technology Limited,Wireshark
50:72:24,Texas Instruments,Wireshark
50:72:4D,BEG Brueck Electronic GmbH,Wireshark
50:75:F1,ARRIS Group Inc.,Wireshark
50:76:91,Tekpea Inc.,Wireshark
50:76:A6,Ecil Informatica Ind. Com. Ltda,Wireshark
50:76:AF,Intel Corporate,Wireshark
50:77:05,Samsung Electronics Co. Ltd,Wireshark
50:78:B0,Huawei Device Co. Ltd.,Wireshark
50:78:B3,zte corporation,Wireshark
50:79:5B,Interexport Telecomunicaciones S.A.,Wireshark
50:7A:55,Apple Inc.,Wireshark
50:7A:C5,Apple Inc.,Wireshark
50:7B:9D,LCFC(HeFei) Electronics Technology co. ltd,Wireshark
50:7C:6F,Intel Corporate,Wireshark
50:7D:02,Biodit,Wireshark
50:7E:5D,Arcadyan Technology Corporation,Wireshark
50:80:4A,Quectel Wireless Solutions Co. Ltd.,Wireshark
50:81:40,HP Inc.,Wireshark
50:82:D5,Apple Inc.,Wireshark
50:84:92,Intel Corporate,Wireshark
50:85:69,Samsung Electronics Co. Ltd,Wireshark
50:87:4D,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
50:87:B8,Nuvyyo Inc,Wireshark
50:89:65,Shenzhen Mercury Communication Technologies Co. Ltd.,Wireshark
50:89:D1,Huawei Device Co. Ltd.,Wireshark
50:8A:06,Tuya Smart Inc.,Wireshark
50:8A:0F,Shenzhen Fise Technology Holding Co. Ltd.,Wireshark
50:8A:42,Uptmate Technology Co. LTD,Wireshark
50:8A:CB,Shenzhen Maxmade Technology Co. Ltd.,Wireshark
50:8B:B9,Tuya Smart Inc.,Wireshark
50:8C:77,DIRMEIER Schanktechnik GmbH &Co KG,Wireshark
50:8C:B1,Texas Instruments,Wireshark
50:8C:F5,China Mobile Group Device Co. Ltd.,Wireshark
50:8D:6F,CHAHOO Limited,Wireshark
50:8E:49,Xiaomi Communications Co Ltd,Wireshark
50:8F:4C,Xiaomi Communications Co Ltd,Wireshark
50:91:E3,TP-Link Corporation Limited,Wireshark
50:92:B9,Samsung Electronics Co. Ltd,Wireshark
